Date,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other,Rf,Rm
195803,4.56,3.83,,3.02,6.33,5.62,0.56,5.39,4.3,3.38,,9.77,7.37,-0.31,2.02,2.37,2.87,7.8,2.02,,3.64,0.92,2.3,0.66,-0.18,,,8.58,1.08,8.01,1.97,1.17,5.26,0.57,5.19,,6.38,2.73,3.93,3.33,0.44,3.96,4.08,7.61,2.5,0.68,9.87,5,10.01,0.138,3.369981
195804,7.39,2.88,,3.68,4.54,-1.93,3.79,5.25,2.13,3.31,,1.8,7.94,0.85,-3.82,5.1,1.18,-1.79,1.37,,2.82,-1.51,3.82,5.57,0.28,,,0.97,4.76,5.15,5.09,2.7,0.14,2.61,1.41,,-0.54,2.26,0.55,1.73,7.29,0.84,3.15,1.72,1.49,2.77,8.02,2.44,-0.87,0.0783,3.083256
195805,0.78,3.25,,3.44,0.59,1.16,7.27,2.53,-0.53,3.1,,-2.47,1.31,1.65,-0.44,5.13,1.81,0.1,6.84,,3.26,2.28,4.14,6.41,3.01,,,4.52,6.29,0.29,1.41,2.11,3.91,3.7,1.05,,5.67,-1.72,-0.04,4.96,4.04,2.73,3.69,8.46,3.3,-2.25,18.03,1.72,2.45,0.2366,2.458158
195806,5.5,2.63,,3.08,3.98,7.89,4.2,0.75,3.87,-4.16,,-2,3.58,3.05,3.11,0.19,2.86,1.88,0.93,,2.68,1.66,3.04,2.06,0.9,,,3.59,2.43,4.99,2.19,1.66,3.38,0.14,6.28,,1.18,6.35,10.84,1.35,2.61,1.84,2.16,1.93,0.65,4.31,0.6,5.42,7.54,0.0183,2.949272
195807,0.65,1.48,,3.3,-0.03,2.9,2.25,-4.53,10.02,2.73,,7.36,5.89,7.86,2.8,7.47,6.91,1.55,11.55,,8.42,4.84,9.67,5.74,6.51,,,3.83,12.45,0.5,1.13,0.9,-1.52,8.83,0.66,,6.89,5.51,10.7,5.46,8.35,4.26,1.7,3.16,2.87,1.74,9.38,0.86,1.07,0.0567,4.484433
195808,6.82,1.95,,5.07,2.29,8.64,6.32,12.27,-1.64,2.79,,1.34,2.02,2.56,3.26,4.35,2.47,-0.31,3.05,,3.69,2.14,-0.43,0.13,1.16,,,-2.23,2.62,1.91,-1.01,2.4,1.93,1.75,1.76,,2.38,2.38,3.23,2.91,2.33,3.64,5.86,6.39,5.92,-0.87,3.94,4.78,11.69,-0.1241,1.918109
195809,-2.25,2.3,,6.21,8,14.15,5.59,9.78,4.49,4.04,,5.54,12.09,2.87,4.07,10.07,3.68,5.65,8.35,,4.2,5.69,9.76,-1.52,1.67,,,0.95,-0.37,3.35,3.48,5.05,5.08,4.67,8.17,,-2.4,6.71,7.35,4.15,8.36,2.2,4.1,10.91,-2.94,-3.45,0.4,2.94,-3.89,0.2041,4.868042
195810,5.48,1.49,,5.99,1.7,15.7,3.87,5.6,9.72,-0.23,,7.56,0.68,0.8,4.16,3.44,1.04,9.19,4.91,,3.24,4.02,2.35,7.12,3.98,,,3.08,2.56,1.31,4.28,1.45,5.49,3.81,6.39,,1.41,2.81,-8.41,2.6,3.54,1.24,1.19,3.76,4.36,8.42,2.08,1.97,3.43,0.3549,2.718404
195811,0.99,5.14,,5.53,1.77,2.35,6.18,9.99,4.65,2.24,,7.42,8.07,3.41,3.39,2.68,3.88,8.07,0.61,,4.18,3.9,3.1,-1.04,2.87,,,1.71,-0.95,1.98,2.95,2.13,7.31,4.71,2.19,,14.5,7.85,8.57,3.45,5.83,4.14,6.01,14.42,-0.12,1.93,3.89,4.87,4.29,0.181,3.061017
195812,-0.86,3.19,,0.7,3.77,-4.37,2.93,-3.91,1.89,4.15,,6.33,4.5,5.81,3.1,3.46,5.43,-2.97,6.74,,2.87,11.43,3.86,0.1,4.3,,,4.15,3.99,1.2,5.94,13.3,9.13,2.58,20.2,,8.68,5.48,6.05,3.12,2.28,5.32,5.82,-1.68,4.13,14.42,-5.16,2.47,9.7,0.2904,5.309946
195901,-0.67,2.59,,2.51,8.76,5.97,3.73,2.73,2.06,8.15,,1.71,-0.76,-0.27,1.53,3.26,1.56,8,1.38,,1.27,-0.67,0.31,1.48,-2.3,,,4.73,1.87,0.49,1.24,3.91,5.44,7.46,-5.24,,-2.59,-0.57,-1.11,0.81,3.4,0.07,3.64,2.58,-5.58,-2.07,-0.4,-0.13,-2.21,0.2401,0.9120074
195902,6.51,2.64,,2.98,0.75,12.38,2.75,-2.02,3.48,5.24,,-2.28,4.25,5.28,5.13,5.72,3.35,2.97,1.3,,2.99,4.57,-0.25,6.48,3.34,,,-1.74,-1.07,-7.5,1.25,4.84,-0.69,0.06,5.2,,4.54,7.36,13.17,3.28,1.16,1.48,2.7,3.21,2.71,3.06,2.95,1.88,4.42,0.2384,1.121954
195903,0.8,-0.71,,-2.43,2.35,10.68,1.55,3.05,8.59,-0.74,,6.93,4.1,1.16,1.84,1.25,0.07,-2.03,-3.67,,-0.22,3.19,-0.77,4.7,1.36,,,3.9,0.58,2.17,1.63,-0.42,15.44,-1.42,1.63,,1.75,0.84,-1.38,-0.71,-0.53,0.01,-1.79,5.98,-3.58,-6,6.47,-2.01,0.58,0.2492,0.4669121
195904,13.45,1.18,,1.49,3.95,23.88,3.1,-2.54,-1.38,2.13,,-8.94,13.18,7.18,0.34,4.19,4.47,-3.96,2.11,,4,7.06,9.45,3.12,-2.26,,,-6.88,-0.43,1.76,-1.13,4.63,2.78,1.3,7.17,,11.27,15.27,5.76,1.66,3.84,6.98,1.2,-0.97,3.46,-0.76,-4.67,0.69,3.23,0.2375,3.789878
195905,-4.03,4.7,,0.85,-5.87,-3.36,-0.22,-2.85,2.65,0.03,,2.4,-1.24,5.8,6.33,2.44,3.87,-0.29,5.06,,4.55,1.2,5.55,3,-0.61,,,-1.31,-1.13,-0.94,-1.1,-1.04,-7.79,-0.39,16.07,,-4.05,-3.79,2.16,-1.01,1.12,-1,2.95,-0.42,2.9,-1.78,-1.85,-0.55,6.07,0.2287,1.959489
195906,10.56,-0.93,,0.36,4.58,8.97,0.61,0.91,-0.89,1.38,,24.1,5.71,-1.57,-2.08,6.62,1.45,0.08,4.9,,4.33,-0.93,0.57,-5.39,-1.51,,,-4.03,2.16,-2.81,-2.23,-1.06,5.47,-0.7,-3.78,,7.1,3.52,-0.59,2.47,1.58,1.59,2.3,5.86,1.66,11.59,-0.45,1.49,0.81,0.2968,0.0676478
195907,1.69,3.83,,10.23,0.75,1.61,6.46,12.13,2.32,-1.01,,-2.15,5.11,6.35,3.84,7.09,2.02,0.72,3.41,,2.12,0.65,7.06,-0.35,1.96,,,1.08,10.96,4.85,3.85,0.6,-0.5,1.76,-3.38,,5.14,7.86,1.31,3.1,-0.85,2.66,1.92,1.91,-1.54,-2.12,10.71,4.74,-1.24,0.356,3.436159
195908,-9.11,-0.1,,-2.42,3.13,-0.89,-3.17,4.51,3.28,-1.19,,5.71,-3.97,-3.37,0.54,-3.07,-2.55,-2.68,2.04,,-2.08,-2.35,1.65,-13.99,-3.04,,,-1.76,-0.05,-3.19,1.34,0.61,-2.42,2.01,-1.74,,-7.52,-3.22,-6.07,-0.36,-2.78,-1.12,0.92,2.97,-1.06,-6.59,-0.84,-0.54,0.34,0.1355,-1.244558
195909,-5.02,-2.98,,-4.27,-3.02,-4.88,-5.26,-8.87,-6.38,-0.95,,-4.81,-4.97,-5.12,-6.48,-2.4,-4.15,-8.37,-5.18,,-7.16,-4.66,-4.23,-5.48,-5.3,,,-4.4,-5.9,-6.92,-4.34,-0.96,-3.82,-1.27,-2.79,,-8.36,-4.52,-7.28,-2.79,-3.41,-4.84,-1.9,-4.98,-2.79,-5.36,-4.55,-6.84,-3.85,0.2929,-4.497696
195910,13.24,2.61,,1.04,6,14.48,1.68,6.83,4.48,5.53,,6.95,2.13,1.51,-0.13,-2.27,3.66,1.43,-1.3,,1.71,5.89,-0.09,6.54,-2.26,,,-1.35,5.27,1.09,0.88,1.3,1.17,2.51,1.19,,6.25,10.53,1.83,1.54,-0.97,6.06,0.5,7.11,-1.89,-4.77,3.84,4.36,4.53,0.5085,1.574567
195911,9.4,0.09,,1.83,2.07,5.47,2.3,-1.93,3.26,0.45,,-1.9,6.05,2.31,-2.57,0.5,1.14,0.5,-0.36,,0.03,10.34,0.02,13.87,5.38,,,0.81,0.72,-0.43,0.4,-1.23,7.57,3.05,6.43,,4.98,12.47,2.06,6.25,-1.8,7.05,2.14,-0.98,2.41,7.17,-0.12,-0.56,9.66,0.333,1.855666
195912,-4.39,3,,0.69,-2.68,-0.35,4.5,8.72,1.01,2.21,,-7.06,-1.35,3.42,1.6,1.08,0.89,5.27,2.52,,3.45,5.87,5.62,-6.42,0.47,,,4.74,2.41,4.27,2.13,4.31,-1.95,2.99,0.37,,4.31,1.37,6.3,1.7,2.38,0.04,2.75,3.05,-2.78,11.67,3.32,1.69,-8.65,0.4129,2.804312
196001,-4.14,-4.16,,-5.38,-1.72,11.72,-8.99,-6.23,-7.51,-8.2,,-3.88,-6.47,-9.7,-3.59,-4.44,-6.5,-2.42,-9.05,,-4.09,-11.97,-11.38,-5.81,-1.94,,,-3.48,-7.58,-7.49,-2.07,0.95,-5.69,-3.76,-5.53,,-10.87,-10.72,-7.51,-9.12,-3.99,-5,-5.76,-9.75,-0.99,-10.2,-6.47,-6.57,-3.67,0.4775,-6.624392
196002,5.61,3.47,,-1.85,2.56,7.39,0.87,3.3,9.6,1.73,,3.69,0.1,-0.45,0.4,0.61,3.45,1.07,-1.74,,-1.84,5.4,-1.86,2.08,2.96,,,1.86,-2.68,-3.45,2.77,8.36,13.67,0.32,2.12,,10.3,10.7,-7.58,3.54,-0.66,1.71,4.29,2.1,0.15,2.09,-0.59,-2.14,8.83,0.3672,1.441908
196003,2.77,-1.7,,-2.59,0.17,-1.61,1.46,5.36,-0.21,-2.24,,-4.21,1.91,-2.4,0.91,-6.44,-0.41,-0.83,-5.23,,-3.23,-0.54,-6.29,-9.42,-4.11,,,-2.64,-5.12,-0.72,1.77,0.14,2.74,-4.02,3.76,,0.09,4.5,-1.95,-2.08,-4.65,-1.02,0.22,-3.53,1.65,-0.73,-0.88,-0.69,-3.08,0.5824,-1.282217
196004,4.4,1.07,,-1.97,1.54,12.96,-1.78,-0.47,-1.08,0.4,,0.29,1.75,-5.34,0.48,-0.91,-0.93,-9.41,-5.34,,-3.91,-0.92,-2.12,-0.54,-2.58,,,-0.62,-2.78,-4.29,1.37,-1.05,9.8,-2.38,2.27,,5.29,0.55,-7.22,0.76,-1.93,0.64,-0.34,9.05,1.92,-4.02,-7.01,-2.19,0.83,0.2538,-1.527067
196005,17.08,7.61,,-0.25,2.71,11,2.24,17.3,8.01,2.01,,16.3,13.65,3.67,-1.2,2.37,3.86,-7.48,2.62,,1.19,6.75,0.54,10.49,7.37,,,-1.12,2.68,-3.58,1.52,3.32,0.36,-3.96,12.48,,11.57,11.73,-4,3.26,1.2,1.92,3.38,1.07,-0.41,2.02,6.56,-0.83,2.14,0.2981,3.409799
196006,-5.17,6.81,,0.71,4.97,-1.34,8.85,0.75,6.62,-1.35,,0.17,-0.17,0.69,-2.54,4.28,2.81,1.66,1.56,,1.87,0.04,-0.05,0.14,1.7,,,-1.17,-1.1,3.62,5.79,-0.34,-9.79,0.09,3.14,,-3.33,3.24,-4.48,3.89,2.39,6.2,3.65,1.27,5.38,8.19,-5.75,2.05,9.7,0.4909,2.28328
196007,-4.36,-1.72,,-0.66,4.73,-6.23,-2.22,1.42,-0.47,-0.97,,1.52,-4.18,-6.67,-2.58,-3.01,-5.13,-2.81,-2.25,,-3.76,-6.83,-1.19,3.76,-2.36,,,2.55,2.17,0.67,-1.23,0.1,3.46,-0.74,-1.04,,-4.81,-2.8,-1.08,-4.02,-3.02,-6.03,-2.86,-1.12,0.91,1.45,-4.38,-0.96,-7.31,0.2337,-2.270468
196008,-4.25,5.71,,3.41,5.37,5.71,9.57,3.71,5.26,3.51,,2.59,2.46,1.34,1.27,-0.67,0.76,0.34,0.8,,0.97,-0.87,3.06,10.64,-1.53,,,7.11,3.64,4.11,4.46,7.11,6.71,4.67,2.59,,2.48,3.53,3.8,1.31,2.11,4.68,3.02,2.22,5.02,2.36,4.03,2.27,4.79,0.2117,3.221498
196009,-13.83,-2.74,,-4.84,-1.93,-0.47,-4.44,-6.4,-9.02,-4.07,,-10.6,-8.59,-6.54,-7.1,-5.09,-4.87,-4.87,-8.08,,-5.53,-10.3,-5.74,-8.13,-9.66,,,-2.05,-5.03,-0.92,-4.55,-5.91,-3.18,-5.97,-5.06,,-15.66,-10.17,-8.88,-7.18,-6.89,-8.28,-8.39,-1.74,-4.51,-11.48,-4.14,-5.38,-2.63,0.1648,-5.867334
196010,-9.89,2.21,,0.76,4.09,4.72,-5.8,3,6.7,-3.28,,4.56,-3.99,-1.37,-2.07,-2.84,-1.04,-4.83,-2.13,,-1.2,-3.36,-1.02,1.26,0.87,,,3.41,-1.41,2.5,-0.31,0.14,6.6,0.67,-1.31,,0.14,-7.71,-0.34,-1.65,-0.82,-4,0.55,-4.32,0.89,-0.05,-4.09,-1.58,1.78,0.3022,-0.4704664
196011,5.36,9.91,,6.7,5.57,16.53,10.17,13.05,9.26,3.28,,8.72,3.73,4.38,3.26,2.17,6.54,11.92,1.4,,8.41,5.35,-0.28,8.33,6.13,,,7.55,6.77,3.34,3.78,4.19,7.34,4.31,9.3,,-0.23,8.22,5.4,5.44,5.53,9.85,6.64,4.53,8.81,9.51,8.74,5.99,4.52,0.1599,4.86173
196012,3.44,4.76,,-0.15,3.7,9.91,4.69,7.78,1.92,3.44,,4.36,6.35,3.01,5.23,0.68,4.41,4.82,4.95,,4.95,1.18,-0.21,2.96,1.41,,,6.1,1.74,5.37,6.42,12.45,8.81,7.35,6.62,,7.01,-0.91,5.31,5.74,2.4,2.22,2.22,2.24,4.04,9.72,3.71,7.08,3.42,0.2359,4.853724
196101,6.91,4.74,,5.42,8.96,-3.38,7.87,9.78,4.55,6.13,,16.11,5.35,6.65,6.27,11.4,5.45,15.33,8.49,,6.14,-0.4,8.69,5.57,9.6,,,6.14,11.05,9.73,4.86,7.89,3.43,7.27,6.69,,6.3,1.67,8.95,4.68,8.59,8.12,2.48,4.27,8.57,2.9,7.38,7.09,9.35,0.2047,6.39524
196102,1.12,4.59,,8.3,5.55,28.61,12.98,1.59,6.04,7.98,,15.16,4.43,2.27,10.11,6.95,4.82,7.17,5.88,,9.17,-0.15,4.36,8.06,0.84,,,-1.58,9.38,0.56,3.67,0.75,1.74,1.36,6.55,,3.28,0.37,9.48,6.93,4.37,3.45,4.97,8.37,9.2,2.67,15.52,5.57,4.48,0.1382,3.700465
196103,4.49,4.86,,2.75,5.8,3.35,14.47,4.95,6.54,3.28,,2.05,3.95,1.12,11.69,6.12,2.44,7.98,2.04,,1.72,3.18,3.34,2.34,-0.23,,,2.63,-0.56,1.47,1.74,7.43,-1.35,5.35,3.27,,-1.37,1.46,-2.47,-0.45,1.05,4.65,6.02,4.26,5.88,0.74,10.64,3.53,5.33,0.2794,3.060992
196104,-1.86,-1.18,,1.57,-0.06,-4.29,1.56,-8.32,2.83,2.77,,-8.7,0.4,-1.3,0.55,-5.14,-3.62,2.27,-1.44,,-2.15,-2.36,-1.67,3.26,-1.41,,,1.14,0.68,4.84,1.86,0.8,-1.77,3.63,2.89,,-3.36,2.36,0.5,-0.21,-1.45,3.25,0.36,4.4,2.85,2.51,8.03,-1.03,-5.39,0.2444,0.5644733
196105,-0.18,4.71,,5.56,3.57,-4.92,-1.95,2.68,0.16,6.98,,0.41,2.42,5.68,5.28,5.65,2.05,6.69,6.07,,4.82,4.64,3.53,2.71,1.15,,,8.64,7.82,0,2.5,-1.04,-1.27,2.7,2.73,,7.43,-2.26,1.12,1.58,4.95,0.14,4.49,-1.72,3.88,-1.32,5.61,6.43,2.61,0.2036,2.589407
196106,-9.66,-1.44,,-2.92,4.17,-6.72,-4.14,-4.64,3.63,-5.3,,-1.92,-3.49,-1.12,-4.62,-3.16,-2.47,-7.61,-7.45,,-2.94,-3.72,-1.11,-3.87,-0.92,,,-5.76,-4.21,-4.02,-1.82,-3.99,1.68,-1.53,-2.38,,-5.99,-4.49,-2.52,-4.29,-4.38,-4.7,1.01,-5.43,-2.57,-1.62,-3.79,-3.37,3.23,0.2213,-2.849906
196107,-0.13,3.09,,1.06,6.13,-2.06,0.54,-2.16,2.15,1.61,,-2.6,3.9,3.13,-1.25,1.71,-0.02,0.75,4.3,,1.25,3.37,6.7,4.7,1.82,,,2.76,3.41,2.25,2.89,6.43,-9.22,-3.28,1.96,,-1.7,-2.09,3.39,-0.39,-0.14,0.17,2.63,2.87,2.88,0.47,-2.51,5.87,8.86,0.2187,2.995465
196108,-8.86,5.89,,3.34,7.88,0.4,1.95,0.86,10.59,5.41,,5.66,3.71,2.49,3.44,5.91,0.87,2.74,0.33,,1.77,3.37,2.09,-0.76,-0.73,,,4.71,1.76,0.16,3.8,0.26,11.07,2.13,6.52,,3.22,2.01,7.37,5.47,3.66,3.23,3.17,0.6,10.24,17.22,-5.85,4.96,1.05,0.1862,2.685441
196109,-14.37,0.26,,-1.31,0.1,7.82,-7.89,1.45,-2.88,-0.98,,-5.62,-1.01,-4.28,-1.95,-4.08,-1.94,-6.03,-7.72,,-4.34,-1.21,4.76,-6.88,-3.95,,,-6.11,1.33,-6.61,1.4,-2.77,-5.95,-3.18,3.22,,-4.3,-3.65,-4.88,-2.53,-0.98,-4.05,0.84,-6.04,3.39,-6.12,-6.11,-3.42,5.7,0.2225,-1.999036
196110,-7.61,4.43,,-0.65,7.24,-11.92,6.59,1.32,-0.48,8.7,,4.55,3.45,0.24,1.78,3.3,0.75,4.55,-1.71,,0.74,-1.76,0.26,-5.45,-3.88,,,-2.04,4.83,6.66,5.31,0.19,1.85,2.48,8.01,,-7.86,6.52,-2.32,2.01,2.34,4.49,9.58,0.9,2.53,-1.93,16.25,2.47,0.07,0.2163,2.733113
196111,2.62,5.54,,4.62,8.18,-2.44,4.57,2.88,4.66,5.53,,6.7,3.04,2.64,4.23,7.52,6.26,5.21,1.8,,3.16,5.93,8.75,2.96,4.5,,,3.71,6.24,5.52,3.41,8.49,7.77,10.43,0.64,,5.69,1.73,1.87,2.21,0.61,5.8,5.09,1.23,6.43,12.44,5.72,7.36,0.83,0.1625,4.545113
196112,9.38,-3.99,,1.6,-5.93,2.86,1.21,-3.5,-3.59,0.6,,-5.64,-1.76,0.03,-0.89,-0.98,0.45,-1.48,3.31,,0.26,-1.23,1.93,0.57,-0.11,,,-2.88,0.29,3.88,-4.22,3.33,-0.59,-2.87,-0.57,,-2.65,0.95,-0.82,-2.48,-0.03,0.65,-0.4,-2.02,-6.07,-0.69,-0.63,-2.78,-0.44,0.1943,0.07129512
196201,-3.42,-6.56,,-3.21,-4.04,-20.03,-3.18,-3.57,-7.13,-6.46,,-3.17,-4.72,-4.52,-5.67,0.81,-5.47,-1.08,-3.75,,-0.41,-2.22,-1.03,7.02,5.76,,,-1.34,4.91,-0.03,-2.58,-6.08,-5.08,-1.21,-6.63,,-4.29,-7.39,4.39,-5.14,2.78,-0.55,-9.3,-3.66,-5.92,-6.65,-0.81,-2.47,-2.38,0.2496,-3.614699
196202,-4,0.13,,0.48,0.88,-2.16,-1.42,-0.72,-0.7,1.58,,3.95,3.75,3.5,4.72,2.13,1.19,3.11,-0.86,,1.71,-0.25,-1.34,-3.34,-2.51,,,-3.11,0.66,5.47,2.62,4.09,-0.92,-0.46,-0.78,,2.84,2.5,7.5,4.01,0.52,0.11,1.8,-0.39,4.65,8.23,-2.52,1.53,4.27,0.2243,1.951236
196203,-12.81,1.78,,-0.14,-6.47,-6.58,-3.51,0.35,4.51,-1.17,,-0.08,0.59,-2.52,-4.28,-0.54,-0.26,-2.63,0.96,,-1.7,1.4,-0.9,-3.53,-2.75,,,-1.29,-4.48,-1.59,1.98,-2.94,-3.78,3.91,-0.98,,-1.93,1.16,2.87,1.3,-1.46,-2.1,1.16,-3.87,-2.23,3.84,5.01,-3.53,-0.49,0.2244,-0.4687611
196204,-1.76,-4.47,,-3.37,-12.77,-10.36,-11.32,-9.38,-6.81,-7.87,,-10.06,-11.08,-6.01,-7.39,-7.31,-7.08,-10.46,-10.38,,-7.73,-9.94,-5.29,-10.37,-8.86,,,-7.51,-9.89,-3.48,-2.79,-4.71,-0.98,-6.01,-14.65,,-12,-2.56,-3.43,-7.79,-6.04,-5.56,-4.34,-8.87,-6.2,-11.09,-13.8,-7.95,0.36,0.2475,-6.343471
196205,-11.23,-11,,-8.81,-13.9,-7.9,-14.78,-16.02,-9.95,-10.31,,-8.51,-11.07,-8.01,-12.8,-7.26,-8.48,-14.44,-7.17,,-7.87,-8.53,-5.3,-4,-9.32,,,-4.4,-9.7,-4.88,-10.47,-7.11,-11.41,-7.58,-12.88,,-10.66,-13.65,-15.08,-10.71,-4.94,-11.1,-8.91,-7.22,-12.31,-7.21,-10.58,-6.56,-11.13,0.2465,-8.461992
196206,-10.48,-8.48,,-5.97,-8.13,-16.76,-14.11,-18.57,-12.12,-9.12,,-2.79,-13.3,-8.48,-6.66,-4.31,-11.33,-7.55,-10.01,,-8.19,-10.4,-7.04,-6.82,-8.57,,,-4.08,-6.96,-4.82,-5.08,-8.52,-14.89,-5.09,-13.06,,-13.67,-10.2,-4.41,-9.52,-7.63,-10.91,-10.19,-12.7,-11.32,-8.03,-13.53,-10.92,-16.81,0.1831,-8.261504
196207,8.22,7.16,,2.9,0.96,-7.85,4.62,7.67,10.24,7.9,,-2.51,8.6,6.89,7.8,5.76,5.38,10.51,3.24,,4.31,9.76,7.52,11.5,4.29,,,3.26,10.42,4.79,7.45,7.23,11.54,3.13,13.77,,3.57,10.74,3.79,3.62,3.53,5.45,4.21,5.1,8.21,7.32,7,9.07,9.52,0.2863,6.543834
196208,0.05,0.04,,4.45,1.65,2.43,9.88,5.22,1.36,3.16,,-3.84,-8.21,4.46,2.86,-0.72,2.58,2.42,-0.33,,2.21,3.94,3.08,6.17,-0.95,,,3.51,1.44,1.85,3.17,1.58,-1.76,3.76,2.21,,2.18,5.33,2.79,2.9,3.37,4.33,4.44,0.74,4.59,2.09,-0.8,3.61,7.01,0.2702,2.341668
196209,-5.94,-4.67,,-5.94,-7.56,-12.67,-7.86,-5.34,-8.97,-6.4,,-3.79,-4.07,-1.95,-4.08,-4.4,-7.02,-5.63,-8.46,,-6.18,-7.87,-3.56,-6.61,-3.35,,,-5.95,-3.87,-1.73,-2.83,-6.05,-9.59,-0.79,-10.97,,-8.7,-6.22,-3.07,-6.3,-5.41,-7.24,-6.55,-8.65,-5.6,-11.81,2.3,-4.14,-5.01,0.2315,-5.015767
196210,-13.71,-2.32,,-2.31,-6.64,-11.07,-6.38,1.49,1.13,-1.15,,-0.54,2.69,4.88,-3.03,1.14,-1.52,-6.35,0.8,,-0.03,2.39,2.3,1.01,2.53,,,0.39,-1.95,-0.26,-1.08,2.77,1.01,-6.97,-2.22,,-3.99,-0.88,-0.62,-1.01,3.26,-0.72,-1.35,-5.31,-1.02,4.34,-9.91,-1.26,-3.35,0.2966,0.2187635
196211,15.32,12.15,,11.33,11.46,19.26,12.49,12.38,14.34,9.65,,10.53,18.11,11.71,15.16,10.84,13.7,10.93,15.13,,13.28,14.17,7.57,9.6,17.25,,,8.97,10.57,10.72,7.59,7.16,14.9,9.89,15.58,,13.74,13.33,16.83,13.22,17.01,13.67,10.99,13.52,12.57,15.04,29.6,15.95,15.9,0.2062,11.01369
196212,0.78,2.88,,2.46,-2.17,1.27,2.84,-4.93,0.8,-0.51,,-2.24,1.1,1.14,-2.12,0.74,-2.31,-0.12,-4.56,,0.61,0.75,2.58,-2.5,-0.51,,,-2.74,0.79,4.77,3.44,1.08,1.01,2.13,-2.24,,-0.98,2.59,-2.54,-1.36,1.35,0.23,0.08,-2.3,1.79,0.29,-12.95,2.34,3.97,0.2364,1.186515
196301,10.74,6.51,,4.03,1.72,9.55,7.86,7.21,5.46,6.46,,10.35,5.34,4.46,8.99,8.82,4.52,5.37,7.93,,7.64,4.97,6.21,1.06,1.61,,,10.66,8.25,2.58,5.26,4.13,0.82,2.97,7.4,,5.93,3.24,11.55,8.14,6,3.57,4.12,7.53,2.95,6.11,9.78,3.8,8.52,0.2582,5.184823
196302,-5.83,-2.63,,-5.05,-3.36,-9.73,-3.61,-2.06,-3.25,-3.38,,1.55,-2.86,-3.85,-0.69,0.65,-0.6,-2.7,-2.13,,-2.6,-6.36,-2.93,-1.75,1.3,,,-1.76,-0.44,-1.33,-1.48,-1.09,1.35,-2.21,-5.92,,4.14,-1.15,3.85,-2.35,0.3,-1.87,-0.55,-3.74,0.48,-3.69,-5.49,-0.36,0.66,0.2367,-2.193106
196303,-1.95,1.85,,4.61,7.74,-1.85,3.83,-0.35,4,1.43,,0.07,1.26,3.65,3.67,0.83,3.6,0.53,2.24,,2.9,1.39,6.82,-1.54,5.1,,,2.73,6.2,6.99,1.79,1.94,4.61,-2.34,4.79,,0.65,1.73,6.22,2.91,3.31,0.6,2.17,-5.72,1.96,2.08,0.34,2.95,5.88,0.2381,3.291728
196304,12.68,0.74,,0.66,6.3,-2.38,0.57,9.25,6.02,1.8,,2.21,8,4.44,5.77,7.69,3.71,9.77,5.45,,3.38,5.88,5.98,3.81,2.24,,,4.89,4.34,6.08,2.4,3.73,3.86,0.41,8.94,,6.5,1.7,10.35,4.69,8.53,5.64,5.5,0.48,2.62,-1.22,-3.43,6.8,6.23,0.271,4.743851
196305,18.38,2.98,,1.2,-3,-0.64,8.7,0.31,0.91,0.48,,4.95,-0.6,1.28,1.61,2.44,1.33,-1.49,6.56,,6.08,4.68,7.15,-1.58,0.91,,,2.29,3.9,-0.19,1.03,-0.64,4.36,0.95,3.76,,4.19,4.03,-0.11,-1.16,6.56,1.09,2.72,3.12,-0.41,-2.19,4.17,2.24,-0.62,0.2403,2.005139
196306,-8.67,-0.13,,-1.82,-6.27,3.03,-4.6,1.36,-0.27,-1.75,,0.26,-1.18,-3.22,-2.65,-0.95,-1.2,-4.51,-3.76,,-1.48,-2.63,-3.2,-0.96,-1.1,,,-2.35,-1.76,1.27,-1.13,-1.94,-2.78,1.17,-7.21,,-7.06,-4.65,-0.83,-1.98,-0.93,-2.96,-1.25,-0.55,0.05,-3.4,4.76,-2.03,-1.94,0.2404,-1.803049
196307,3.04,-0.46,2.57,-2.19,-2.54,-5.07,-0.7,-0.07,-0.15,-0.67,,-1.27,0.74,-1,-0.7,3.49,-0.86,1.38,-1.59,-3.84,-3.03,-2.43,-0.15,-4.03,-2.71,-5.55,0.96,-4.1,0.32,2.34,0.8,-0.25,-5.58,-1.96,-0.26,,-0.94,-3.17,-3.02,0.42,-2.53,0.14,-1.08,-4.21,-1.58,-1.74,-4.48,1.62,3.67,0.2704,-0.1717494
196308,-0.32,4.73,5.5,2.14,7.15,5.03,7.84,5.28,6.22,4.83,,8.76,9.64,4.61,7.12,4.3,6.13,3.45,8.31,-1.65,4.9,5.17,7.2,3.23,3.4,4.27,2.5,4.52,7.48,3.85,4.2,4.29,-0.58,3.57,4.45,,7.28,5.15,9.7,5.59,7.38,4.21,6.65,1.07,4.15,2.9,3.44,5.45,9.77,0.2635,5.268367
