Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100,Rf,Rm
197603,2.2443,1.8933,0.031,2.4779,-0.0488,1.6723,-0.3053,3.3084,2.758,0.7669,5.0579,0.8832,2.1398,3.9871,-1.6962,-1.1527,-0.3129,4.0615,4.3687,0.3132,-1.4094,3.2257,5.9078,0.1278,2.125,-1.7011,-3.152,0.371,2.2421,3.1933,1.5881,-4.501,-0.5566,1.8331,4.4959,0.9513,0.4316,-0.4998,-0.6834,2.2837,4.9708,4.7329,-0.1223,3.7311,1.3162,-2.0519,1.6992,1.7515,4.8115,-3.5898,5.1793,5.1495,0.5396,1.4501,0.5813,4.0106,-0.2729,-1.3228,-1.0263,1.8599,6.7925,2.1072,3.2494,1.8322,0.8374,1.1164,3.7098,1.2057,1.1012,1.2446,-1.3156,5.2589,3.0513,-0.1819,1.1269,-0.0861,2.1081,5.3313,-0.8707,-0.1852,3.8353,2.3274,1.8725,2.3807,-1.0085,3.9531,0.6768,-1.787,0.5038,-2.0435,4.7979,5.075,4.5913,6.3058,2.858,4.0118,-0.0622,4.2888,6.0179,3.3257,0.4927,2.674025
197604,-1.8598,-1.8449,-1.1621,-2.5216,-1.8772,-0.5453,-1.889,-0.3972,-1.408,-1.4541,-3.7038,-2.5651,-0.3982,-2.9378,-1.9122,0.2533,1.942,-1.9744,-4.5738,-3.0789,-4.6292,-3.099,-2.8822,-0.69,1.4905,0.3173,-0.169,-2.3109,0.3731,-1.5879,-0.6319,-0.6534,-0.135,-1.829,-4.4372,1.8879,-3.2744,-1.4436,0.1646,-3.7923,-2.3257,0.3002,-1.1094,-2.0352,-1.3736,3.7955,1.0645,-1.2344,-1.6161,0.3909,-0.8862,0.4395,-0.8506,-0.1686,-2.3788,0.426,-2.7947,0.1942,-2.1096,-2.2187,-6.7189,-3.3649,0.5942,-0.596,-2.2518,-1.4152,-0.0329,-3.1544,-3.2361,-0.907,-1.3954,0.796,-4.5273,-2.7923,-2.3984,-1.5858,0.9816,-1.2507,-1.6349,-0.5823,-2.972,-1.0153,-2.2099,-1.8118,-0.6004,1.954,-0.5621,-1.7095,-1.2852,-1.028,-2.9446,-1.064,-4.7285,1.8266,1.1172,-0.0698,-0.2455,-1.332,-2.9215,-1.627,0.4596,-1.040186
197605,-4.4012,-5.7096,-5.0692,-4.6928,-1.8853,-5.2847,-1.5205,-2.3333,-1.383,-2.7857,-4.1487,-1.1334,-0.6795,-2.9892,-3.9686,-3.5078,-4.4837,-3.0494,-2.401,-0.4503,-3.7686,-3.9043,-3.7232,-5.2936,0.5972,-1.2251,-1.8206,-0.6966,-0.7702,-1.4107,-3.3793,-3.456,0.7491,-2.0816,-1.9359,-1.2584,-1.7938,-2.7638,-3.668,-2.417,-0.8115,-3.7989,-3.9641,-0.0218,-1.1287,-0.4773,-2.0833,-2.2736,1.8727,-2.1473,-7.6373,-4.7275,-0.6018,-0.7218,-1.9421,-2.7069,-1.7933,-0.3961,-0.4879,-4.2187,-4.5022,-2.1187,-1.3633,-4.0863,-0.9666,1.2729,-3.9732,-0.4374,-1.7136,0.9707,-2.7306,-0.7064,-1.7282,-1.878,-3.9996,1.2289,-3.5964,0.2271,-4.4626,-4.2573,-5.6225,-0.8331,-2.3914,0.2582,-0.9987,0.0263,-1.61,1.4741,1.2706,1.2638,-3.9418,-2.1659,-4.9448,-1.4199,-2.7548,-1.4613,-2.2312,-0.267,-1.6527,2.5646,0.2996,-0.9325603
197606,0.9744,3.0397,2.0229,1.705,1.9303,1.9687,2.2306,2.0122,0.7734,3.2037,4.3126,1.5751,0.4056,3.4858,1.1479,3.828,2.3024,3.1542,3.568,4.6443,5.5418,5.1764,-0.0455,2.8691,3.7707,5.6907,-1.2306,3.81,0.5067,3.1988,8.5756,6.1177,5.6029,3.5563,3.4415,2.7552,3.2819,3.0701,1.2223,2.5475,9.5772,3.5993,7.0979,2.2673,8.7825,4.5386,3.499,5.981,4.9181,4.4547,8.0333,4.3537,8.5327,5.6123,3.3844,2.6852,5.8614,4.7111,4.9873,7.6752,2.3552,5.3756,3.0922,5.4144,8.0581,5.593,2.8107,3.6809,1.5544,6.3742,7.7417,5.1439,7.1068,8.6514,7.2927,6.7716,2.1479,5.5068,2.1717,5.0511,4.6014,4.7702,5.1937,4.2798,3.5452,4.4859,6.1766,4.2613,5.7605,4.8685,8.7554,8.3432,3.0638,4.6519,1.9961,4.9729,3.3845,4.4142,3.6211,5.4897,0.5453,4.452101
197607,-0.8227,-0.9662,-0.4027,0.293,0.4614,0.5273,0.8539,1.0134,-1.6079,-0.9244,1.5519,-1.9187,1.2262,1.2433,2.3593,0.5771,-1.7297,1.549,-1.5943,-2.6319,0.9505,0.2136,0.3921,-0.6202,2.5325,1.6092,-0.5778,0.836,0.1929,-0.7533,-4.012,-0.4515,2.8729,-0.1416,2.164,0.4433,2.7105,-0.0221,0.4191,-1.5318,1.1797,-0.8955,2.491,4.4278,1.4557,2.1469,-2.1509,-0.3126,-2.223,-2.9107,-0.2826,-2.1001,0.6409,-1.0539,-0.1696,0.6,-4.5479,3.1404,1.0395,-3.8926,1.0624,1.6202,0.5875,2.7188,2.3229,-2.6782,-1.9585,-0.2985,-1.2947,-3.0591,7.8681,2.3383,1.1291,-0.3392,-1.8492,-1.1516,-0.1418,0.8289,-3.4086,-2.3144,5.7895,-0.2515,-0.5584,-0.6921,-0.6109,-2.0051,-4.4919,-2.766,1.6926,-1.9468,6.1958,-2.7588,-1.802,-1.5339,0.5861,-1.5993,-0.972,-0.6766,-1.0892,-1.3627,0.5114,-0.613619
197608,-5.2121,-2.9288,-1.7807,-1.5507,0.3049,-1.4826,-0.9169,-1.027,-2.9066,-2.8895,-3.52,-1.0002,-1.6196,-0.6956,0.8625,-1.1149,-0.2629,-1.5848,-1.8824,-4.4419,-6.7629,-1.823,-3.3729,-0.4277,-1.524,-1.0781,-2.065,-3.7947,-4.0534,-4.7632,-3.9942,-2.09,-1.2967,-0.9496,-1.8712,-2.3677,-1.9393,-2.9262,-2.1531,-1.9504,-3.5623,-2.8822,0.3173,-1.6072,0.849,-1.6533,-0.886,-0.2796,-3.2282,-3.2733,-7.5633,-0.6435,-4.1683,-2.0594,-2.5825,-0.9302,0.4817,-2.2037,-3.2362,-0.9024,0.2587,-2.1422,1.014,-0.0761,0.9166,0.6323,-2.5428,-1.6737,-1.5693,-2.1688,-0.4917,-0.476,-0.9763,2.1666,-2.291,-1.7953,-0.1085,-0.9682,-4.3154,-1.4847,2.5974,0.7835,0.9394,0.9302,1.8412,-2.1355,-3.1043,0.2914,-2.127,-1.6597,0.6037,4.0376,-0.6778,0.9075,3.226,-1.459,-1.3873,0.4607,-2.6673,0.1376,0.4891,-0.1397962
197609,0.3213,0.3923,0.9181,0.279,0.2286,1.6743,1.5274,1.0198,3.6629,0.5441,0.7676,4.5619,2.3385,4.2722,5.1239,4.2303,0.6844,2.6562,1.7103,2.7035,-2.273,6.0108,3.3258,2.7859,0.9634,2.3675,2.6323,5.5603,4.4659,2.7358,1.5806,4.2255,5.2024,4.5346,4.1594,3.3673,2.8833,0.7955,4.6297,4.4079,7.8583,0.0701,2.6375,1.2016,2.2102,1.5134,3.9161,4.118,2.9942,3.6225,-0.2436,-1.1531,0.2098,3.7129,2.8942,2.2889,3.7471,2.5462,1.6482,5.5784,2.9844,3.8023,1.5212,2.2043,2.6742,1.367,1.6795,4.2835,2.0519,0.6417,1.7181,0.2583,4.576,3.2501,4.6735,2.5722,2.5581,1.2945,2.1952,1.7132,0.3641,1.9458,1.47,1.6383,3.489,3.3861,3.0864,-0.0854,3.7645,2.0518,2.2848,0.8272,3.7546,2.4958,2.1482,1.2192,2.3588,2.2195,1.5004,3.4543,0.4405,2.451259
197610,-3.8649,-1.9353,-3.0934,-1.7877,-1.6488,-0.89,-1.4448,-1.0861,-1.5341,-2.5671,-2.3676,-2.214,-1.5511,-0.7073,-2.6173,-2.2993,-4.0267,-0.3603,1.2327,-5.9413,0.4493,-4.2781,0.2449,-3.2988,-4.1339,-1.9896,-1.0931,-3.2604,-4.9958,-5.0317,-6.5251,-1.6882,0.0172,-0.846,0.2479,-2.6024,-2.0717,-2.5768,-2.0592,-2.5915,-3.7059,-3.0604,-3.2358,1.6846,-2.4226,-1.2983,-1.9544,-1.5829,-0.7672,-2.8523,-4.8047,-3.0315,0.392,-2.0418,-1.8594,-1.2169,1.1475,-2.221,-2.6607,-5.1233,0.9457,-3.6844,-3.588,-2.3886,-3.1343,-3.6649,-2.0148,-2.8288,-0.7002,-6.0656,2.8788,-4.6707,-0.989,-0.3374,-2.261,-1.396,-1.6996,-0.9318,1.1737,-1.8042,-3.3475,-2.8269,-1.7638,-3.3997,-3.5706,-2.0522,-3.0305,-2.2353,-6.0574,-2.5303,-1.9797,-0.7004,-2.8538,-2.2518,0.1076,-1.3253,-1.0592,-2.3279,-2.6475,-3.1354,0.4749,-2.03717
197611,1.5334,1.1788,2.2634,1.5375,1.5488,1.2912,2.3107,2.9117,2.5263,2.7298,5.3429,5.913,3.9744,4.5789,2.4279,2.1186,3.9269,3.5446,5.8926,5.0159,7.636,4.1168,3.7241,7.0464,2.1868,2.9557,4.1345,1.424,3.7557,1.3691,4.0949,5.4169,3.1989,2.1862,6.4329,5.7345,2.3875,4.5194,2.3256,1.344,3.3289,5.6623,3.5102,1.4099,2.7425,2.9943,-1.2257,6.4998,6.8036,2.9688,9.0458,2.3749,3.163,4.3515,1.8354,3.6233,4.2478,4.0386,2.5259,6.4276,4.5292,2.1623,0.4409,5.7166,3.9734,3.3004,6.1473,2.8225,2.611,3.0281,0.6579,0.9397,2.915,7.1669,3.8095,0.7819,1.3201,5.0533,4.2799,7.4077,4.8321,2.8637,3.182,1.1612,3.3565,-0.3317,0.0588,1.1734,3.9221,3.0188,-0.0407,3.3931,-1.0092,-0.2975,1.826,-6.0406,-0.3831,-1.9128,0.4018,-1.9251,0.5191,0.5363398
197612,11.3766,8.5732,11.6516,9.5406,10.0097,9.1946,11.0402,10.6319,12.365,11.1766,10.3461,9.5164,7.1371,8.5177,11.008,8.6157,9.6425,7.8766,8.0547,10.7031,11.5445,18.0751,12.2342,7.7008,8.4835,4.5242,13.0813,12.1218,10.6483,7.5446,8.5017,8.1185,10.9148,4.7414,7.7315,8.1213,10.7132,7.9097,8.8371,10.7829,10.5007,10.7112,6.0974,11.1969,10.6021,8.9397,9.4776,8.1543,6.6004,8.9835,1.6138,10.4407,6.0039,9.211,6.5844,6.5121,9.1685,7.1013,9.0141,3.688,10.7691,6.7414,8.1072,7.3103,5.3248,9.1083,7.342,9.5295,7.1955,5.3974,2.9197,10.9438,7.5932,4.492,6.2079,8.147,7.6743,5.4616,6.5251,6.4573,6.347,6.0904,4.4852,6.9065,4.1635,9.1287,8.7571,6.3079,7.6224,7.9558,3.6812,1.5866,6.9455,6.5487,2.0972,9.4353,2.0504,4.0408,4.2361,5.715,0.405,6.159101
197701,5.452,5.5796,5.1933,3.7563,6.5381,5.9679,5.0982,5.2661,3.0013,5.3073,3.1923,5.0046,3.6373,3.1514,2.0242,5.2475,2.0477,0.9372,6.4872,1.69,3.9577,2.8651,-2.6405,2.9215,2.5244,1.9098,2.6597,0.7872,5.0132,0.3828,4.8498,0.8903,0.7733,0.623,-0.9536,0.8108,3.2971,0.4878,-0.0157,-0.3256,-5.9414,-0.0228,-0.4514,0.3743,2.2451,2.0764,-0.09,2.5163,0.1687,-1.7663,-4.3256,0.9466,-1.3203,-1.5294,-1.0894,-1.8029,-0.1488,1.5433,0.7009,-1.1565,-4.8704,-4.497,-1.8501,-2.4863,0.6778,-4.2561,-1.6649,-2.9498,-0.9014,-3.1295,-4.4226,-0.6861,-1.3094,-3.2162,-4.0752,-4.9665,-2.241,-3.5512,-5.2506,0.5307,-7.5758,-4.7533,-5.0789,-3.1553,-4.3659,-2.4735,-2.756,-4.8585,-5.3581,-4.546,-8.8042,-8.3835,-4.127,-0.7882,-3.0989,-5.0799,-8.5832,-8.7239,-6.0881,-3.6888,0.3413,-3.632604
197702,-0.5186,-0.0616,-0.3427,1.5967,-0.3693,-0.7811,2.311,-1.4566,-0.106,-0.1511,1.3724,-3.7593,-2.2512,1.3874,-0.9587,-1.2189,-0.1115,2.3812,-1.5193,-3.2594,-2.1451,-2.7117,2.7571,-1.4258,-0.125,-1.6377,-0.2983,-2.4154,0.0044,-3.1307,-4.5564,-2.0585,-1.3582,0.1465,-1.0799,1.2476,-1.7554,0.7139,-1.1938,0.3139,2.9774,-0.7861,0.7763,-1.2032,-3.3748,-0.7721,-2.4916,-1.3478,-1.6468,-2.3079,-5.0494,-4.1742,-4.1463,-2.4616,-0.3863,-1.8305,-0.7657,-3.6183,-4.9522,-3.4471,-7.3823,-3.2837,0.2762,-3.1934,-1.6689,-2.368,-2.6131,0.209,-1.2194,-2.8174,-5.3446,-3.3329,-2.7986,-1.758,-0.0972,-1.9306,-2.2042,-3.2058,-1.1894,-5.22,-1.5279,-1.5418,-3.0873,-2.9053,-3.0346,-1.2269,-2.8031,-3.4035,-4.3169,-2.9443,-1.7301,0.3412,-1.9192,-3.9188,0.3723,-2.11,-1.7638,-1.9608,-2.5476,-1.207,0.4,-1.574441
197703,0.0016,0.8938,1.8881,1.7517,2.6474,-1.0371,1.2692,1.3395,1.853,1.0544,0.4396,3.2994,1.9417,1.1931,-0.9375,0.9923,0.2417,1.7852,-1.1383,-2.2337,0.5305,2.1279,0.7119,-1.621,-2.3202,0.812,0.4715,-0.1673,0.229,-1.6601,0.2334,0.4878,-4.3213,1.1095,0.0884,0.2306,0.2864,-0.0668,0.1071,-0.9908,-2.5609,-1.5221,-0.8971,-1.2767,-0.6213,0.3163,1.3168,1.0472,3.3799,1.0721,-0.4364,3.0573,-0.4433,0.9507,1.0032,-0.2923,-1.2366,-1.1713,2.6521,-1.4464,-1.6598,-0.9789,-0.9846,0.1377,2.4391,0.0705,-1.0678,0.7806,0.943,-2.5687,5.8436,0.1164,0.4521,0.8608,0.9618,-0.5849,-2.3564,-1.192,0.7702,-2.1611,-2.3225,0.3652,0.454,0.8977,0.3027,-0.6371,-0.5741,-2.2913,0.3033,0.592,-1.683,-0.8554,-1.2786,-3.3155,-1.9382,-1.8919,-3.9607,-3.7722,-0.416,-1.0576,0.4457,-0.9248591
197704,2.3868,1.3027,-0.015,1.4529,2.1719,3.5589,1.3183,1.3699,2.2417,1.2633,1.9018,3.0045,0.2982,0.5162,2.9636,1.7454,-0.1444,2.9078,1.6229,2.3029,1.8231,1.3899,0.7435,2.1779,3.0541,2.502,3.489,2.7174,0.3383,-0.0037,0.6258,3.2378,-0.263,1.908,0.3585,3.885,0.6619,1.624,1.247,1.3015,3.1414,1.6859,2.3822,0.0633,1.9287,0.7172,2.0284,-1.4982,1.7746,0.5331,-1.3533,3.3303,6.3679,-0.7115,0.6727,0.7553,1.7038,2.1856,1.8418,3.7225,0.2332,0.0634,0.8516,2.7994,1.7912,2.9634,1.3718,1.0195,1.1126,-0.9924,4.5349,2.7158,2.2934,0.6998,-0.671,1.7421,3.5545,-0.3545,-2.2677,2.9652,6.5367,4.2647,1.8498,3,0.0783,0.3871,0.8878,1.3879,2.6013,1.156,7.0864,-0.2116,2.9214,0.8753,-1.6842,2.5946,-1.0028,-1.6675,0.9482,-2.2563,0.391,0.4962074
197705,-0.033,1.2052,1.9681,1.0452,0.1605,-0.5203,-0.5045,-0.0658,0.5798,-1.6444,-0.0579,-2.6138,0.9634,-0.3955,-0.3817,0.633,2.4085,0.1547,-0.5823,-0.7236,-0.338,-1.1857,-1.1388,0.553,-0.31,-0.2556,-0.1238,0.4685,2.896,-3.0824,-0.406,-3.0921,-1.6305,0.298,-0.0505,-0.0173,0.4344,2.0652,-0.4893,-0.2716,-3.4835,-0.4916,0.9797,-1.7446,1.3719,0.2931,0.1549,4.5152,-1.4174,-2.3306,-4.082,-1.7807,0.7982,-0.0475,0.0289,-1.3212,1.2792,0.4123,0.3372,2.0156,1.1788,-3.9863,-0.0797,0.3575,0.6265,-2.9492,-3.5502,-1.7754,1.619,-0.7247,-2.2057,-3.5865,-1.7089,-0.0968,0.1819,0.1086,-0.919,-2.9071,2.3531,0.6831,0.061,-0.5635,-2.2014,-0.254,-0.0902,1.0488,-1.3699,-0.7168,-2.1847,1.8528,-1.533,-2.3281,-3.7344,-0.6937,-0.0409,-0.2089,-3.8356,-2.1958,-0.1269,-2.8022,0.3793,-1.0777
197706,5.5748,6.1106,8.9854,4.9936,4.2199,6.4932,4.9304,6.882,7.1335,7.2282,7.8545,3.3888,7.9465,5.5042,9.963,7.3384,5.3383,4.5517,5.5735,6.8797,10.9027,6.2583,3.0784,7.8516,0.9647,4.8879,3.8813,6.0813,6.6959,8.1788,6.9491,8.9792,10.3185,7.7202,2.8035,4.1963,5.9232,5.78,7.7507,9.9766,8.333,5.5117,8.5331,5.8654,6.6351,6.0518,6.3686,5.3003,5.4084,10.2105,3.5796,3.7035,5.0532,4.6098,5.6651,4.2681,7.8011,7.7648,3.8945,11.837,6.4264,5.1242,6.6138,4.9815,2.8903,2.1163,3.6827,4.9245,5.2066,7.2988,10.6594,3.6417,3.895,6.3813,3.0625,3.6576,7.2477,7.2648,5.7512,7.4518,5.2102,3.6932,-0.0012,4.1293,4.052,4.3484,4.4168,3.907,6.1958,5.3684,6.8379,3.2137,3.6266,5.3134,2.3342,3.2896,5.0953,4.4436,5.9466,5.913,0.4407,5.136869
197707,1.4085,-0.0753,1.5743,0.8274,1.4904,1.8586,2.1239,2.6176,2.2475,0.7989,-1.6669,-0.4072,-1.4049,-0.0873,3.5698,1.1027,0.7719,-0.6401,2.3788,-1.1294,-1.2105,0.2032,1.994,0.6245,0.2854,-0.1814,0.3674,0.6567,-1.4771,-0.6359,-2.3688,-2.0763,-2.1524,1.237,-0.2684,1.6068,-1.9539,0.8735,-1.4386,1.4735,-1.8509,-0.0943,-2.2736,-0.2287,-0.1848,0.5899,-0.4894,0.6954,-1.1155,-0.6074,0.6736,-3.539,-1.571,-0.7502,-0.7154,-0.6149,-1.9943,0.2939,-1.1044,0.348,-1.1725,-3.6508,0.1001,-0.3407,-0.6155,-4.4621,-0.7003,-1.5562,-0.9762,-2.0217,-6.546,-2.8726,-0.9856,-2.6276,-1.1662,-0.4819,-0.6396,-4.1683,-6.6039,-2.6022,-5.0393,-4.351,-1.6163,0.1669,-1.189,-0.2275,-0.5856,-3.0171,-2.4934,-4.8562,-4.0725,-2.4755,1.9184,0.9636,-1.5082,-2.3158,-3.4001,-0.5607,-2.4146,-0.9072,0.3531,-1.280639
197708,-1.5776,-0.7085,-1.0568,-1.1117,-1.2817,0.1958,1.3519,-0.5939,-0.3698,0.2186,-4.9791,-5.16,-1.2053,-1.7378,-2.6552,-1.6604,1.5712,-1.241,1.7118,-0.5185,-0.8187,-0.2852,-4.2524,-0.9304,-2.6743,3.0234,-2.0475,0.5409,-1.2826,-0.0463,-3.8195,-2.1316,-2.3698,0.417,-1.3715,1.3084,0.1515,-0.2856,-2.1155,0.0516,-0.4123,0.4586,2.5521,-0.8922,-0.7332,-0.3372,-1.0119,-1.6812,0.7386,0.5717,-4.2531,3.3864,-1.6267,-1.407,-1.4811,-4.5861,-0.7251,-1.4892,1.6404,2.3925,-5.0915,-0.9109,-3.0654,-3.1777,0.1055,-2.3699,-2.2469,-2.6734,-1.5938,-1.7818,-3.2643,-2.1639,-1.0783,-2.9436,-3.5011,-0.2349,-1.9149,-0.2961,-1.4657,-1.9147,-8.7636,-2.1167,-3.6389,-2.1762,-0.8548,-1.7718,-2.6979,-0.5487,-2.1131,-4.6745,-0.3839,-0.0565,-3.9954,-3.0697,-1.7642,-2.4734,0.0935,0.1262,-2.4898,-1.4358,0.5079,-1.33381
197709,0.8679,1.4647,1.9494,3.0784,1.2201,3.1263,1.6914,1.4082,1.0913,2.7562,-2.8095,-0.0522,1.278,1.1338,4.051,2.9635,0.1578,2.2598,3.1228,-0.1907,-1.6912,0.1611,-0.8722,0.4847,-0.0991,0.281,-0.425,3.2761,1.4522,1.2059,-4.1823,-2.7444,0.402,1.8741,-0.6065,-0.9979,1.161,1.3242,-0.8038,2.659,1.1182,0.8256,5.5729,-2.0492,-0.0352,-0.5662,3.3134,2.2467,3.7513,2.2556,0.6079,-1.3804,-0.2087,-0.819,0.1733,-2.1088,0.4435,1.1907,1.4759,3.4984,-1.0696,-1.293,-1.3174,0.1853,-1.2608,-1.7986,-2.6273,0.6903,0.4831,0.8988,-0.288,-0.3494,0.7821,-1.4301,1.6887,2.0257,2.16,-0.0366,4.095,-0.5336,-1.7523,-0.9531,-1.0978,-0.1048,0.4265,0.1969,0.687,0.8748,-0.6628,-1.7801,-2.2254,-3.7232,0.8473,1.0125,2.4888,-2.7123,-1.3802,-0.4946,-0.3552,-0.3396,0.4237,0.1571887
197710,-3.8213,-2.6292,-1.7743,-2.039,-3.2533,-2.6205,-2.0042,-2.0477,-1.7526,-3.4381,-5.9187,-1.611,-1.1602,-3.2557,-1.4929,-1.5889,-1.063,-3.6258,-2.7425,-2.7299,-3.9677,-5.2221,-1.5394,-1.2142,0.7764,-0.6237,-2.675,-3.1471,-3.1615,-3.6982,-3.9928,-2.2239,-6.1995,-1.5994,-1.9224,4.659,-2.9719,-3.715,-1.0731,-4.3673,-4.836,-0.6947,-2.4515,-0.3287,0.924,-1.5971,-4.2915,-5.3952,-3.5463,-3.5509,-6.3039,-5.8509,-2.1769,-3.5104,-1.4914,-1.8752,-4.3983,-1.5229,-4.8112,-0.7005,-6.4716,-3.7989,-1.2272,-2.0476,-3.6204,-4.1295,-2.6003,-2.0973,-4.1641,-2.1739,-7.2578,-3.7867,-4.1516,-4.9006,-4.1132,-3.6142,-5.359,-2.2977,-4.3277,-3.4618,-5.2517,-5.1261,-2.0281,-5.3739,-3.9108,-4.2006,-4.8949,-4.6356,-3.4959,-2.7235,-7.4174,-1.6482,-4.6809,-5.7787,-5.7464,-5.0095,-4.4975,-4.8371,-5.0638,-3.2994,0.5255,-3.927758
197711,6.7221,8.1547,10.0885,7.5144,7.1826,6.5836,8.6643,9.0573,7.6019,8.42,13.946,6.5874,8.751,8.9664,10.6643,8.0541,9.0627,8.0961,9.0324,9.3115,9.3342,8.6266,5.3586,5.0004,7.6096,7.2297,12.1545,9.4246,9.0232,9.9631,5.0039,3.8009,7.528,6.2717,10.7008,7.9089,7.9724,9.6005,10.0132,6.1382,11.3501,4.9263,3.453,6.2171,4.4979,7.2363,7.8361,9.792,5.579,5.5299,5.67,9.5554,5.8134,5.7315,5.5972,6.9436,9.151,5.6891,6.9249,6.6825,10.7264,6.5231,4.7768,5.5161,11.9527,7.3771,4.1522,4.2364,7.0204,5.5667,9.3462,6.7737,4.4763,7.5626,3.8141,7.8375,5.6364,5.9917,7.5785,7.2714,0.9208,4.0903,3.1542,3.1941,6.6339,4.0803,3.285,5.6971,3.3369,4.5145,5.8048,4.0364,3.1322,5.2698,2.154,2.6257,4.1961,2.0759,2.5754,2.7597,0.5508,4.54397
197712,0.311,3.6482,1.1382,3.6093,1.7971,3.377,2.945,3.1015,3.5493,4.1294,2.9906,4.3224,3.0181,3.7084,0.5457,1.7321,4.1081,2.3878,3.6656,3.436,2.3441,4.112,1.1061,1.3679,-0.148,0.2681,1.5487,0.3028,2.3721,3.3973,-0.7984,5.3707,-2.2682,0.6782,1.5332,-0.2666,0.106,2.9886,1.705,1.3451,-0.8015,1.9004,4.9483,1.4522,1.618,0.7861,2.8036,-0.6129,1.4366,3.2842,-0.9397,1.0093,1.9988,0.1126,0.154,-0.0849,0.4273,0.9185,0.6587,1.2353,-0.8661,0.0864,-0.4898,0.5444,-0.6472,0.7907,0.1661,3.2684,0.7451,1.7705,-0.3996,-0.2714,0.0114,0.4823,-0.5736,-0.9153,-0.1496,1.1715,2.171,-0.3055,2.0368,0.9277,1.1612,-0.9418,0.0476,-0.1515,-0.9171,0.4553,0.9071,-0.2177,-2.3535,-2.3699,-0.2768,-0.0202,1.8347,2.4435,-0.2314,-0.4751,0.5578,1.3411,0.5252,0.822271
197801,1.0229,-0.9574,-1.3921,-0.5436,-0.2739,-0.2371,-1.9923,-1.0106,-0.2789,-1.5488,1.599,-2.2712,-4.7285,-0.4121,-2.9074,-4.6263,-3.4189,-4.9128,-3.2666,-0.9845,-1.788,-2.4669,-0.4027,-1.4781,-1.1559,-3.9223,-4.7066,-5.279,-3.8303,-4.8547,-5.0213,-2.7391,-2.2159,-3.5156,-3.8621,-3.9271,-3.8773,-5.9236,-4.1321,-5.7172,-4.2761,-3.9453,-0.2937,0.2724,-3.6176,-2.9685,-4.7881,-6.6482,-4.9268,-8.5447,-3.2021,-2.8191,-3.0434,-3.9338,-4.5849,-3.656,-3.8509,-5.7623,-7.2804,-5.7424,-6.3369,-5.3208,-4.8127,-3.6562,-4.1743,-4.7807,-6.1995,-4.9024,-6.4094,-7.831,-1.1973,-5.1776,-3.6965,-6.1355,-3.5727,-6.9521,-5.5688,-7.7774,-8.8359,-5.6381,-3.0838,-4.7464,-5.8298,-2.9351,-7.6562,-5.6436,-4.9571,-6.6128,-4.1251,-6.5971,-8.5092,-6.4339,-7.051,-5.549,-5.0034,-8.47,-7.2816,-8.1057,-6.4789,-5.4535,0.5499,-5.519891
197802,2.5325,3.4325,2.1997,3.4325,3.237,1.7221,4.507,5.4257,3.0117,4.5589,2.144,1.564,2.8937,3.2566,-0.4471,6.3598,4.4013,2.7056,3.0849,3.0465,3.0266,3.206,0.9468,-0.0064,-0.6142,-0.3701,0.3733,2.8904,0.1801,1.9887,-2.1621,0.5313,2.3292,0.2222,-0.0192,1.4817,1.6214,3.2595,2.3637,3.4924,3.0948,0.2897,0.8126,0.4693,1.2927,3.4418,2.6807,1.901,1.6786,0.5519,-1.409,-1.065,-2.8606,-1.2112,-0.1836,2.6037,0.1022,-0.2421,2.4462,3.1226,0.58,0.2717,-0.6275,0.1325,0.3144,0.79,2.3929,0.5442,-0.8594,1.2882,-1.7926,-2.093,-1.7836,1.558,-3.1083,-1.6518,-2.8968,-0.3047,-1.6989,-2.4248,-4.5648,-2.9518,-1.0969,-2.5305,-2.9526,-2.0568,-1.9251,-0.4672,-2.136,-1.5432,-2.4974,-1.9778,-1.2498,-0.5714,2.6855,-2.015,-3.259,-3.173,-2.6929,-2.3208,0.5236,-0.9274694
